begin,end,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup
346168,346227,"          
            VALERIA","tritt in die Mitte, nimmt den Helm ab, sie ist wieder weiß.","VALERIO.
            Jesus – V",37,"transfer(valeria, isidora, identity(""Carlos"", ponce))",false
212789,212850,"       
            PORPORINO.","O, welche Artigkeit liegt in dir begraben, du schwarzer Sarg!","VALERIO.
            Kommt, la",38,"transfer(porporino, [audience, ""Flammetta], identity(""Flammetta"", valeria), suspicion)",false
154047,154087,hen können. Es ist Nachmittag.,"Valeria als Negerin
            maskiert","mit kurzem Haar, ein Bündelche",39,"transfer(""Nebentext"", audience, identity(""schwarzes Mädchen"", valeria))",false
166206,166239,d biete Euch meine Dienste an;,"ich heiße
              Flammetta",".
          
          
      ",40,"transfer(""Flammetta"", [audience, isidora, valerio, melanie], has_name(""schwarzes Mädchen"", ""Flammetta""))",false
145836,145879,"   Zweiundzwanzigster Auftritt",Porporino als Schneider und Maler zugleich.,"Die Perücke muß ihn besonders
",41,"transfer(""Nebentext"", audience, identity(porporino, ""Maler und Schneider""))",false
11399,11425,"        Valeria, seine Tochter","Porporino, sein Findelsohn","Isabella, in Saragossa adelige",42,"transfer(""Figurentafel"", audience, fosterparent_of(valerio, porporino))",false
187001,187032,"achte über sie, er sagte kalt,",es liebe niemand ihn in Sevilla,".
          
          
      ",44,"transfer(""Flammetta"", isidora, !in_love_with(ponce, ""armes Bürgermädchen""))",false
70426,70440,"erstreut; hörst du dann nicht,",es war Valeria,".
          
          
      ",45,"transfer(aquilar, ponce, identity(""Colombina"", valeria))",false
71210,71278,"       
            SARMIENTO.","Ich bin der Mercado, Kapitän der Kavallerie, und komme aus Flandern.","Was ich von Euch
             ",46,"transfer(sarmiento, [ponce, aquilar], identity(""Unbekannter"", ""Kapitän der Kavallerie""))",false
11533,11548,"er in Sevilla bei ihrer Tante,",Felix' Geliebte,"Perez, Hausmeister auf dem Gut",47,"transfer(""Figurentafel"", audience, lovers(felix, lucilla) ",false
211433,211467,e Fräulein sollen in die Stube,der beiden flandrischen Musikanten,"kommen, ihre
              Tan",48,"transfer(porporino, [audience, ""Flammetta""], identity(""arme Pilger"", ""flandrische Musikanten""))",false
80894,80995,u ihrer Mutter nach Saragossa;,"der Hausmeister sagte mir, die Frau
              Mutter habe dort einen Bräutigam für die junge Dame",". Ab.
          
          
  ",49,"transfer(""Diener"", [audience, felix, sarmiento, ponce, aquilar], engaged(lucilla, FIANCE[LUCILLA]))",false
142262,142294,"       
            PORPORINO.","Nein, er ist in Isidora verliebt",", und wird mit Aquilar nach de",50,"transfer(porporino, valeria, in_love_with(ponce, isidora))",false
56036,56093,"MIENTO
            umarmt ihn.","Ja, ich bins; aber schweige, ich bins jetzt nur für dich.","PORPORINO.
            O liebe",51,"transfer(sarmiento, porporino, identity(""Unbekannter"", sarmiento))",false
142676,142685,"       
            PORPORINO.",Sarmiento,– nun ist es heraus – nun weiß,52,"transfer(porporino, valeria, identity(""alter Freund"", sarmiento))",false
350505,350590,"
                hebt ihn auf.","Melanie, liebst du Aquilar? Aquilar, liebst du Melanie?
                Beide ebenso.","Lucilla, liebst du Felix? Feli",53,"transfer(""Nebentext"", [audience, sarmiento, isabella, juanna, isidora, ponce, felix, lucilla, valerio, valeria, porporino], engaged(melanie, aquilar))",false
248742,248773,"die Benennung »meiner« klingt,",so soll meiner doch Juan heißen,".
          
          
      ",54,"transfer(melanie, [audience, isidora], has_name(""Flandrischer Pilger 1"", ""Juan""))",false
250849,250873,"bte ganz für ihn verloren ist,",die ihn nicht mehr liebt,". Seine
              traurige",55,"transfer(""Flammetta"", [isidora, melanie], !in_love_with(LOVER[""Carlos""], ""Carlos""))",false
92526,92594,"
          
            FELIX.","Er sah sie nie, doch liebt er sie schon lange aus meinen Erzählungen","auf eine bizarre
             ",56,"transfer(felix, [audience, sarmiento], in_love_with(ponce, isidora))",false
79286,79307,"      FELIX.
            Donna",Lucilla de las Torres,"? Ihr irrt Euch, sie ist hier.",57,"transfer(felix, sarmiento, has_name(DAUGHTER[ISABELLA], ""Lucilla de las Torres""))",false
250732,250755," Sein Freund hat mir entdeckt,",daß er immer noch liebt,"– und daß er nicht glauben
   ",58,"transfer(""Flammetta"", [isidora, melanie], in_love_with(""Carlos"", LOVER[""Carlos""]))",false
10939,11090," der Armee in den Niederlanden","Don Felix, sein Sohn in Sevilla
          
            Isidora,
            Melanie,
            seine Töchter auf seinem Gut, drei Stunden von Sevilla","Juanna, seine Schwester, ihre ",59,"transfer(""Figurentafel"", audience, parent_of(sarmiento, [felix, isidora, melanie]))",false
116962,116995,erer. – Mein Plan nun ist der:,Ponce liebt meine Tochter Isidora,", die er nur durch
           ",60,"transfer(sarmiento, valerio, in_love_with(ponce, isidora))",false
190586,190622,"         
            ISIDORA.",Ich werde nimmer diesen Ponce lieben,", der meine Freundin so gekrän",61,"transfer(isidora, [audience, valeria], !in_love_with(isidora, ponce))",false
46845,46944,"nem Maître de chagrin gemacht,","er hat Valerien
              so verrückt, daß sie mit ihm davonliefe, wenn er sie nur recht wollte",".
          
          
      ",62,"transfer(valerio, sarmiento, identity(LOVER[VALERIA], ponce))",false
168695,168742,"  
          Sechster Auftritt","PORPORINO
            als Arzt, sehr verstellt.","Hausmeister, geschwind, empfan",63,"transfer(""Nebentext"", audience, identity(porporino, ""Arzt""))",false
125048,125206,Ohnmacht fallen sollte. Liest:,"Das
              Bild, das ich gestern trug, Ritter, ist das Bild – meiner Freundin Mit immer
                steigendem Affekt. I-si-do-ra – von – Sarmiento","– Isidora von Sarmiento –
    ",64,"transfer(""Billet"", [audience, ponce, aquilar, sarmiento], identity(""Person auf Brustbild"", isidora))",false
185753,185784,n unterbrecht Ihr mich selbst.,Sie ist ein armes Bürgermädchen,", aber sie hat
              e",65,"transfer(""Flammetta"", isidora, identity(""Mädchen auf dem Ball"", ""armes Bürgermädchen""))",false
92237,92334,"en Mädchen sind sehr gedrückt,","sie stehen in dem begehrendsten Alter,
              und ihre Tante, Juanna, in dem versagendsten",".
          
          
      ",66,"transfer(felix, audience, has_name(AUNT:UNCLE[LUCILLA], ""Juanna""))",false
31289,31419,"         
            VALERIA.","Mein lieber Freund, heute ist ein Ball, auf welchem ein Mann ist, den ich liebe, und
              ich möchte ihn gern tanzen sehn","– darf ich hingehn? –
        ",67,"transfer(valeria, sarmiento, in_love_with(valeria, LOVER[VALERIA]))",false
242461,242484,"NCE.
            Ach, Fernand!",sie liebet einen andern,", sie lag in meinen Armen, und",68,"transfer(ponce, [audience, aquilar], in_love_with(isidora, LOVER[ISIDORA]))",false
348509,348524,"       
            SARMIENTO.",Ist dein Vater!,"FELIX, ISIDORA, MELANIE
      ",69,"transfer(sarmiento, [felix, ponce, aquilar, valeria], identity(""Kapitän der Kavallerie"", sarmiento))",false
349982,350057,"        Isabellen an der Hand.","Und ich wußte alles, stellte mich nur so, die Mutter war auch unterrichtet.","FELIX.
            Habe ich di",70,"knowledge(lucilla, parent_of(isabella, felix))",false
11516,11531,"cilla, ihre Tochter in Sevilla",bei ihrer Tante,", Felix' Geliebte
          Pe",71,"transfer(""Figurentafel"", audience, aunt:uncle_of(AUNT:UNCLE[LUCILLA], lucilla))",false
185550,185563,"e mir Don
              Ponce,",sie liebt ihn,".
          
          
      ",72,"transfer(""Flammetta"", isidora, in_love_with(""Mädchen auf dem Ball"", ponce))",false
41775,41794,"        
            SARMIENTO",nimmt die Maske ab.,"Gott grüße dich im Vaterland.
",73,"transfer(sarmiento, valerio, identity(""Unbekannter"", sarmiento))",false
347486,347493,"         
            VALERIA.","Ja, ja!","PORPORINO.
            O, ich ",74,"transfer(valeria, [audience, porporino, valerio, ponce, aquilar, isidora, melanie, isabella, felix], in_love_with(valeria, porporino))",false
348509,348524,"       
            SARMIENTO.",Ist dein Vater!,"FELIX, ISIDORA, MELANIE
      ",75,"transfer(sarmiento, [isidora, melanie, isabella, juanna], identity(""Mann im Pelz"", sarmiento))",false
14263,14305," 
          
            PONCE","O ja! aber höre, erzähle mir etwas anders.","VALERIA.
            Du hast r",76,Papierkorb,false
349440,349578,"       
            SARMIENTO.","Isabella ist dein Mutter, und nun mein Weib! Ich schickte sie als meine Schwester
              her, damit ihr eure Mutter kennen lerntet.","JUANNA.
            Ei, wegen ",77,"transfer(sarmiento, [audience, valeria, valerio, porporino, melanie, isidora, juanna, aquilar, ponce, felix], parent_of(isabella, porporino))",false
168959,168991," VALERIA
            vor sich.",Wie Porporino närrisch aussieht!,"PORPORINO
            zu Melan",78,"knowledge(valeria, identity(""Arzt"", porporino))",false
196179,196219,"– ich bin auch traurig – sieh,","meine Tochter
              ist verliebt","– und da ist sie traurig.
    ",79,"transfer(valerio, ""Flammetta"", in_love_with(valeria, ponce), already-known)",false
68314,68344,"    in der ganzen Stadt nicht,","ich kenne keine, die ich liebe",".
          
          
      ",80,"transfer(ponce, [audience, sarmiento, aquilar, valerio, valeria, porporino], !in_love_with(ponce, valeria))",false
302386,302438,"ISABELLA
            lächelnd.","Und ich beinahe vermute, auch in der Mädchen Herzen!","Ich will also mit den beiden
 ",81,"transfer(isabella, [felix, audience], in_love_with([isidora, melanie], ""Freunde von Felix""), suspicion)",false
200811,200826,"         Bei Gott, sie ist es,",sie liebt schon,"; ich komme zu der Stunde, die",82,"transfer(""Ponces Vorstellungen"", [audience, ponce], in_love_with(isidora, ponce))",false
50046,50077,"            Gieb ihm die Hand,",er ist ein alter Freund von mir,".
          
          
      ",83,"transfer(valerio, valeria, identity(""Unbekannter"", ""alter Freund""))",false
108357,108384,"         
            VALERIA.",Ich liebe dich jetzt nicht.,"PORPORINO.
            Ach – j",84,"transfer(valeria, [audience, porporino], !in_love_with(valeria, porporino))",false
350591,350673,"
                Beide ebenso.","Lucilla, liebst du Felix? Felix, liebst du Lucillen?
                Beide ebenso.","Isabella, wir  lieben uns, so ",85,"transfer(""Nebentext"", [audience, sarmiento, isabella, juanna, melanie, aquilar, isidora, ponce, valeria, valerio, porporino], engaged(felix, lucilla))",false
