begin,end,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup
161306,161315,"         
            MARWOOD.",Und andre,"– –
          
          
    ",13,"transfer(marwood, sara, in_love_with(mellefont, LOVER[MELLEFONT]))",false
87623,87644,"       
            MELLEFONT.",Es ist – Lady Solmes.,Sie werden den Namen von mir s,14,"transfer(mellefont, [audience, sara], relatives(mellefont, ""Lady Solmes""))",false
194560,194698," 
          
            SARA.","Sie lieben sie also doch? –
          
          
            MELLEFONT.
            Zu sehr, Miß, zu sehr, als daß ich es leugnen sollte.","SARA.
            Wohl! Mellef",15,"transfer(mellefont, [sara, audience, betty], in_love_with(mellefont, marwood))",false
57700,57760,"en Mann, diesen liebsten Mann,","der mir erlaubte, mich seine Tochter
              zu nennen","?
          
          
      ",16,"transfer(arabella, audience, fosterchild_of(arabella, mellefont))",false
25887,25922," 
          
            SARA.","Mit den Augen der Liebe, Mellefont.","MELLEFONT.
            So bitt",17,"transfer(sara, [audience, mellefont], in_love_with(sara, mellefont))",false
205,231,"          Sir William Sampson.","Miss Sara, dessen Tochter.","Mellefont.
          Marwood, ",18,"transfer(""Figurentafel"", audience, child_of(sara, sir_william))",false
16844,16876,"       
            MELLEFONT.",So zweifeln Sie an meiner Liebe?,"SARA.
            Ich, an Ihre",19,"transfer(mellefont, audience, in_love_with(mellefont, sara))",false
168875,168932,"e, sie jemals wieder zu sehen.","Sie leugne es zwar
              nicht, daß sie ihn liebe",; aber eben deswegen könne sie,20,"transfer(marwood, [sara, audience], in_love_with(marwood, mellefont))",false
203323,203455,len. – Aber warum so bestürzt?,"Man hat es dir gewiß gesagt, daß ich krank
              bin.
          
          
            WAITWELL.
            Und noch mehr!","SARA.
            Gefährlich k",21,"transfer(mellefont, waitwell, transfer(marwood, mellefont, kills(marwood, sara), uncertain))",false
173693,173836,"e Miß Oklaff, eine Miß Dorkas,","eine Miß Moor
              und mehrere nennen, welche, eine nach der andern, der Marwood einen Mann abspenstig zu
              machen drohten",", von welchem sie sich am Ende",22,"transfer(marwood, [sara, audience], ex-lovers(""Miß Moor"", mellefont))",false
173154,173192,"         
            MARWOOD.","Dieses, daß er die Marwood noch liebt.","SARA.
            Sie töten mi",23,"transfer(marwood, [sara, audience], in_love_with(mellefont, marwood))",false
218424,218435,"       
            MELLEFONT.",Sie stirbt!,– Ach! diese kalte Hand noch e,24,"transfer(mellefont, [sir_william, audience], dead(sara))",false
173659,173836,ervor bricht. Ich könnte Ihnen,"eine Miß Oklaff, eine Miß Dorkas, eine Miß Moor
              und mehrere nennen, welche, eine nach der andern, der Marwood einen Mann abspenstig zu
              machen drohten",", von welchem sie sich am Ende",25,"transfer(marwood, [sara, audience], ex-lovers(""Miß Oklaff"", mellefont))",false
263,297," Tochter.
          Mellefont.","Marwood, Mellefonts alte Geliebte.","Arabella, ein junges Kind, der",26,"transfer(""Figurentafel"", audience, ex-lovers(maarwood, mellefont))",false
220898,220972,u strafen – das steht bei mir!,"Er
                ersticht sich, und fällt an dem Stuhle der Sara nieder.","SIR WILLIAM.
            Halt'",27,"transfer(MELLEFONT-SICH-ERSTECHEND, [sir_william, waitwelll, audience], kills(mellefont, mellefont))",false
