begin,end,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup
16491,18424,"          ans Fenster tretend.","So seh ich dich wieder? Himmlischer Anblick! So seh ich dich wieder? Den Schauplatz all
            meiner Glückseligkeit! Wie still das ganze Haus ist! Kein Fenster offen! Die Galerie wie
            öde, auf der wir so oft zusammen saßen! Merk dir's, Fernando, das klösterliche An sehn
            ihrer Wohnung, wie schmeichelt es deinen Hoffnungen! Und sollte, in ihrer Einsamkeit,
            Fernando ihr Gedanke, ihre Beschäftigung sein? Und hat er's um sie verdient? O! mir ist,
            als wenn ich nach einem langen,  kalten, freudelosen Todesschlaf ins Leben
            wieder erwachte; so neu, so bedeutend ist mir alles. Die Bäume, der Brunnen, noch alles,
            alles! So lief das Wasser aus eben den Röhren, wenn ich, ach, wie tausendmal! mit ihr
            gedankenvoll aus unserm Fenster schaute, und jedes, in sich gekehrt, still dem Rinnen
            des Wassers zusah! Sein Geräusch ist mir Melodie, rückerinnernde Melodie. Und sie? Sie
            wird sein, wie sie war. Ja, Stella, du hast dich nicht verändert; das sagt mir mein
            Herz. Wie's dir entgegenschlägt! Aber ich will nicht, ich darf nicht! Ich muß mich erst
            erholen, muß mich erst überzeugen, daß ich wirklich hier bin, daß mich kein Traum
            täuscht, der mich so oft schlafend und wachend aus den fernsten Gegenden hierher geführt
            hat. Stella! Stella! Ich komme! fühlst du nicht meine Näherung? in deinen Armen alles zu
            vergessen! – Und wenn du um mich schwebst, teurer Schatten meines unglücklichen Weibes,
            vergib mir, verlaß mich! Du bist dahin; so laß mich dich vergessen, in den Armen des
            Engels alles vergessen, meine Schicksale, allen Verlust, meine Schmerzen, und meine Reue
            – Ich bin ihr so nah und so ferne – Und in einem Augenblick – Ich kann nicht, ich kann
            nicht! Ich muß mich erholen, oder ich ersticke zu ihren Füßen.","Postmeisterin kommt.
        
",25,"transfer(fernando, audience, in_love_with(feridnando, stella))",false
51757,51770,"LTER.
          Ihre Gemahlin?",Ihre Tochter?,"FERNANDO.
          Ich habe s",26,"transfer(verwalter, audience, child_of(CHILD[FERNANDO], fernando))",false
174,181,"    Personen.
          Stella",Cäcilie,", anfangs unter dem Namen Mada",27,"transfer(""Figurentafel"", audience, has_name(madame_sommer_bzw_caecilie, ""Cäcilie""))",false
53326,53334,"les genau:
            wie wir",Cäcilien,"so liebenswürdig fanden, uns i",28,"transfer(verwalter, audience, has_name(SPOUSE[FERNANDO], ""Cäcilien""))",false
56845,56918,Welche Stimme! Welche Gestalt!,"Laut. Madame! Er wendet sich
              ab. – Gott, es ist meine Frau!","– Laut. Verzeihen Sie!
       ",29,"transfer(fernando, audience, identity(""Cäcilien"", madame_sommer_bzw_caecilien))",false
5572,5583,"ard, durch seinen Geist, durch",seine Liebe,"! –
        
        
        ",30,"transfer(madame_sommer_bzw_caecilie, audience, in_love_with(PARENT[LUCIE], madame_sommer_bzw_caecilie))",false
60365,60398,"leibend – Ach, er liebte mich!",liebte mich so gewiß als ich ihn.,"Es war
            eine Zeit, ",31,"transfer(madame_sommer_bzw_caecilie, [audience, fernando], in_love_with(madame_sommer_bzw_caecilie, LOVER[MADAME_SOMMER_BZW_CAECILIE]))",false
51742,51847,"
        
          VERWALTER.","Ihre Gemahlin? Ihre Tochter?
        
        
          FERNANDO.
          Ich habe sie nicht gefunden.",Ich traute mich selbst nicht i,32,"transfer(fernando, audience, spouses(SPOUSES[FERNANDO], fernando))",false
55647,55953,"  FERNANDO
          vor sich.","O Gott! und auch ihre Gestalt muß mich an mein Vergehen erinnern! Herz! Unser Herz! o,
            wenn's in dir liegt, so zu fühlen und so zu handeln, warum hast du nicht auch Kraft, dir
            das Geschehene zu verzeihen? – Ein Schatten der Gestalt meiner Frau! – O wo seh ich den
            nicht!","Laut. Madame!
        
       ",33,"transfer(fernando, audience, identity(SPOUSES[FERNANDO], madame_sommer_bzw_caecilie), suspicion)",false
42645,42684,"     
          MADAME SOMMER.",Er ist's! Er ist's! – Ich bin verloren!,"Dritter Akt
        Stella in ",34,"transfer(madame_sommer_bzw_caecilie, audience, identity(PARENT_OF[LUCIE], fernando))",false
31634,31683,en Liede seines Herzens war: »,"Stella! Stella! Wie lieb du mir
            bist!","«
        
        
          ",35,"transfer(stella, [audience, lucie, madame_sommer_bzw_caecilie], in_love_with(fernando, stella))",false
1425,1438,ist nicht schwer; aber nehm Er,meiner Mutter,"die Schachtel ab.
        
   ",36,"transfer(lucie, [postmeisterin, audience], parent_of(madame_sommer_bzw_caecilie, lucie))",false
183,220,"     Stella
          Cäcilie,",anfangs unter dem Namen Madame Sommer,"Fernando
          Lucie
     ",37,"transfer(""Figurentafel"", audience, has_name(madame_sommer_bzw_caecilie, ""Madame Sommer""))",false
41445,41552,"     
          MADAME SOMMER.","Der Gemahl – Das Bild – Der Erwartete – Geliebte! – – Das ist mein Gemahl! – Es ist
            dein Vater!","LUCIE.
          Mutter! beste",38,"transfer(madame_sommer_bzw_caecilie, lucie, identity(SPOUSES[STELLA], PARENT_OF[LUCIE]), suspicion)",false
10860,10868,"ERIN.
          Das weiß Gott!",Ihr Herr,"ist vor drei Jahren weg, und h",39,"transfer(postmeisterin, [madame_sommer_bzw_caecilie, lucie, audience], spouses(""Baronesse"", SPOUSE[BARONESSE]))",false
