begin,end,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup
132915,133244,"           klug werden können.","Die Rehaarin ist ein unverführtes unschuldiges jugendliches Lamm:
              wenn man gegen ein Herz, das sich nicht verteidigen will noch verteidigen kann, alle
              mögliche Batterien spielen läßt, um es – was soll ich sagen? zu zerstören,
              einzuäschern, das ist unrecht, Bruder Pätus, das ist unrecht.","Nimm mir's nicht übel,
       ",26,"transfer(fritz, audience, in_love_with(jungfer_rehaar, paetus))",false
145769,145792,ich nachgestürzt; das muß wohl,"ihr
              Vater","gewest sein.
          
      ",27,"transfer(marthe, laeuffer, parent_of(PARENT[PARENT_CHILD], PARENT_CHILD))",false
146529,146557,"         vor den Spiegel. Wie?",dies wären nicht meine Züge?,"Fällt in Ohnmacht;
           ",28,"transfer(laeuffer, [audience, marthe], parent_of(laeuffer, CHILD[PARENT]), suspicion)",false
204652,204688,üßt's und trägt's zu Gustchen.,Dies Kind ist jetzt auch das meinige,; ein trauriges Pfand der Schw,29,"transfer(fritz, [audience, geheimer_rat, major, gustchen, der_alte_paetus, paetus], fosterparent_of(fritz, CHILD[GUSTCHEN]))",false
247,258,"imer Rat.
          Der Major,",sein Bruder,".
          Die Majorin.
     ",30,"transfer(""Figurentafel"", audience, siblings(geheimer_rat, major))",false
146722,146729,? Hebt das Kind vom Boden auf.,Suschen,", mein liebes
              Su",31,"transfer(marthe, audience, has_name(CHILD[PARENT], ""Suschen""))",false
139528,139619,ist das auch honett gehandelt?,"Sind mir gestern zum Fenster hineingestiegen, in meiner
              Tochter Schlafkammer.","PÄTUS.
            Was denn, V",32,"transfer(rehaar, [fritz, paetus], lovers(paetus, jungfer_rehaar))",false
92092,92098,"            Mein – Ich heiße –",Mandel,".
          
          
      ",33,"transfer(laeuffer, [audience, wenzeslaus], has_name(laeuffer, ""Mandel""))",false
26531,26571,"warum soll ich euch verhehlen,","daß ich euch
              zugehört habe",. – Das war ein sehr einfältig,34,"transfer(geheimer_rat, [audience, fritz, gustchen], knowledge(geheimer_rat, lovers(fritz, gustchen))",false
777,793,"ise.
          Der alte Pätus.",Der alte Läuffer,", Stadtprediger.
          Leo",35,"transfer(""Figurentafel"", audience, parent_of(pastor, laeuffer))",false
204296,204323,"  
            DER ALTE PÄTUS.",Was denn? Du auch verliebt?,Mit Freuden erlaub ich dir all,36,"transfer(paetus, [der_alte_paetus, geheimer_rat, major], in_love_with(paetus, LOVER[PAETUS]))",false
162106,162300," nicht wird geschrieben haben,","so werden Sie auch wohl den Unglücksfall nicht wissen
              mit dem Hofmeister, welcher aus Ihres gnädigen Onkels Hause ist gejagt worden, weil er
              Ihre Kusine genotzüchtigt",", worüber sie sich so zu Gemüt",37,"transfer(""Brief"", fritz, paetus, lovers(laeuffer, gustchen))",false
88051,88203,"         
            MAJORIN.","Deine Dochter – Der Hofmeister. – Lauf!
            Fällt in Ohnmacht.
          
          
            MAJOR.
            Hat er sie zur Hure gemacht?",Schüttelt sie. Was fällst du d,38,"transfer(majorin, [major, geheimer_rat], in_love_with(laeuffer, gustchen) suspicion)",false
67339,67367,"        Aber um meinetwillen –","Ich dachte, du liebtest mich",".
          
          
      ",39,"transfer(gustchen, audience, in_love_with(laeuffer, gustchen))",false
66942,66953,"
            Rate mir selber –",Dein Bruder,ist der ungezogenste Junge den,40,"transfer(laeuffer, audience, siblings(leopold, gustchen))",false
22298,22339,"        
            GUSTCHEN.",Fritzchen – – so mach ich's wie Juliette.,"FRITZ.
            Was denn? –",41,"transfer(gustchen, [audience, gustchen], in_love_with(gustchen, fritz))",false
66789,66801,"      Wenn du auch böse wirst,",Herrmannchen,"! Küßt sie. O Tod! Tod! warum
",42,"transfer(gustchen, audience, has_name(laeuffer, ""Herrmannchen""))",false
198749,198762,"Rat kömmt. Hier ist mein Kind,",mein Großsohn,. Wo ist Gustchen? Mein allerl,43,"transfer(major, [audience, geheimer_rat], grandchild(CHILD[PARENT], major))",false
