begin,end,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup
6593,6652,"nd der Lucie, wenn sie liebet.","Wen könnte sie sonst
              lieben, als meinen Sohn?","ROBERT.
            Deinen Soh",32,"transfer(willhelm, [robert, audience] in_love_with(lucie, karl))",false
116544,116592,"        lieben befohlen haben,",und die ich nach Ihnen mehr als alle Welt liebe!,"WILLHELM.
            Fürchtet",33,"transfer(karl, [robert, willhelm], in_love_with(karl, lucie))",false
11280,11435,"              dafür zu danken.","Sie haben mich bei der Frau Norris in allem demjenigen, was das Leben
              eines Frauenzimmers nützlich und angenehm machen kann, erziehen lassen.","Ich empfinde,
              se",34,"transfer(lucie, audience, fosterparent_of(""Frau Norris"", lucie))",false
209460,209526,"
          
            LUCIE.",Ihre Schwester! Ha! Lucie selbst weiß ihre Laster noch nicht alle.,"Fürchterliche
              Du",35,"transfer(lucie, audience, identity(PARENT-1[LUCIE], willhelm), suspicion)",false
96913,96942,"eufzet, fühle ich Elende noch,",daß ich ihn ewig lieben werde,", und
              weil ich i",36,"transfer(lucie, [audience, amalie, karl, betty], in_love_with(lucie, karl), already-known)",false
37891,37940,"
            Nichts von Karln!","Er ist ein Betrüger, ein Bösewicht! Ich hasse ihn",", ich hasse mich
             ",37,"transfer(lucie, amalie, !in_love_with(lucie, karl))",false
11024,11041,"e. Sie haben mit mir, die ich,",von meinen Eltern,"verlassen,
              dem E",38,"transfer(lucie, audience, parent_of(PARENT-1[LUCIE], lucie))",false
72379,72482,"; zu einer
              Zeit,","da ich bereits im Begriff war, meine Leidenschaft gegen Lucien meinem Vater zu
              entdecken.","WILLHELM.
            Was soll",39,"transfer(karl, audience, in_love_with(karl, lucie))",false
107337,107366," 
          
            KARL.","Ewig der Ihrige, meine Lucie.","Sie gehen ab.
          
     ",40,"transfer(karl, [amalie, betty], in_love_with(karl, lucie))",false
376,398,"   Amalie, Freundin der Lucie.","Robert, Amaliens Vater","und Freund des Sir Willhelms.
",41,"transfer(""Figurentafel"", audience, parent_of(robert, amalie))",false
215400,215466,ls Ihren Gemahl lieben können.,"Sie sind des
              Sir Willhelms leibliche Tochter, Lucie.","Lucie und Amalie, beide in der",42,"transfer(robert, [audience, lucie, amalie], identity(PARENT-1[LUCIE], willhelm))",false
69929,69947," freue dich mit mir, Willhelm,",Amalie liebet ihn.,"WILLHELM.
            Amalie l",43,"transfer(robert, willhelm, in_love_with(amalie, karl))",false
106496,106623,ir nicht immer noch ein Traum?,"Habe ich nicht
              aus dem Munde des Sir Roberts selbst die Neigung seiner Tochter gegen Karln
              gehöret?","KARL.
            Ach! Lucie, ",44,"transfer(lucie, [amalie, karl, betty], transfer(robert, lucie, in_love_with(amalie, karl)))",false
258,302,"ter, Vater von Karl Southwell.","Karl Southwell, Liebhaber der Lucie Woodvil.","Lucie Woodvil.
          Amali",45,"transfer(""Figurentafel"", audience, lovers(karl, lucie))",false
79500,79602,iner Unruhe voll Verzweiflung.,"Bald hätte mein Vater durch meine
              Unvorsichtigkeit meine ganze Liebe mit Lucien erfahren",". Aber es ging alles gut,
    ",46,"transfer(karl, jakob, !knowledge(willhelm, in_love_with(karl, lucie)))",false
209460,209526,"
          
            LUCIE.",Ihre Schwester! Ha! Lucie selbst weiß ihre Laster noch nicht alle.,"Fürchterliche
              Du",47,"transfer(lucie, audience, siblings(lucie, karl), suspicion) ",false
56920,57054,an. Klagen Sie sich selbst an.,"Ich liebete Lucien. Ich sah Amalien. Konnte
              ich die Liebenswürdigste ihres Geschlechtes sehen, ohne Lucien zu vergessen?","AMALIE.
            Ihre Frech",48,"transfer(karl, amalie, in_love_with(karl, lucie))",false
194,247,"          Personen des Stücks.","Willhelm Southwell, Ritter, Vater von Karl Southwell.","Karl Southwell, Liebhaber der ",49,"transfer(""Figurentafel"", audience, parent_of(willhelm, karl))",false
