begin,end,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup
168547,169594,und von Seufzern unterbrochen.,"Er umarmte mich, seine
              Küsse waren voll von einem gewissen Feuer, sein Herz klopfete, und jedes seiner
              Glieder zitterte. Er sprach mit einer Art von Enthusiasterei von seiner Liebe gegen
              mich. Er versprach mir einen würdigern Liebhaber als Karln. Deine Ankunft unterbrach
              ihn. Wie soll meine Seele alle diese Rätsel auflösen? Sollte Torheit und Laster über
              sein Alter triumphieret haben. Sollte seine Liebe gegen mich mit seines Sohnes Liebe
              aus einerlei Quelle fließen? Sollte mich seine Hartnäckigkeit seinem Sohne bloß
              deswegen versagen, weil sie mich zu einem Opfer für sich selbst bestimmet hat? Aber
              würde er nicht sodann ein Bösewicht sein? Und seine Tugend – Doch was Tugend? Ist sie
              mehr als ein leerer Name, auch dann, wenn sie in ihrem größten Glanze schimmert?
              Bewies es nicht Lucie bei allem ihrem Stolze selbst, und sollte der elende Southwell
              weniger fähig sein, es zu beweisen?","BETTY.
            Der alte So",28,"transfer(lucie, betty, in_love_with(willhelm, lucie))",false
114991,115019," lieben sollte? Gütigster Sir!","Ich
              liebe sie.",Sollte ich sie nicht bloß desw,29,"transfer(karl, [willhelm, robert], in_love_with(karl, lucie))",false
384,398,"n der Lucie.
          Robert,",Amaliens Vater,"und Freund des Sir Willhelms.
",30,"transfer(""Figurentafel"", audience, father_of(robert, amalie))",false
38076,38179,"l ist
              undankbar.","Er verläßt mich und ist bereit, eine neue Gemahlin von der Hand seines
              Vaters anzunehmen.","AMALIE.
            Vielleicht",31,"transfer(lucie, amalie, engaged(karl, FIANCEE[KARL]))",false
72065,72107,Einwilligung. Hoffe noch mehr.,Amalie ist nicht unempfindlich gegen dich.,"KARL
            vor sich.
   ",32,"transfer(willhelm, karl, in_love_with(amalie, karl))",false
15019,15046,"iel, zu viel Gütigkeit! Hätten",diese unbarmherzigen Eltern,"doch nur den
              ger",33,"transfer(lucie, audience, child_of([PARENT-1, PARENT-2], lucie))",false
69833,69893,nd die Seele der Lucie heilen.,"Dein Sohn ist für meine
              Amalie allein zärtlich",", und freue dich mit mir, Will",34,"transfer(robert, willhelm, in_love_with(karl, amalie))",false
106496,106623,ir nicht immer noch ein Traum?,"Habe ich nicht
              aus dem Munde des Sir Roberts selbst die Neigung seiner Tochter gegen Karln
              gehöret?","KARL.
            Ach! Lucie, ",35,"transfer(lucie, [amalie, karl, betty], transfer(robert, lucie, in_love_with(amalie, karl)))",false
11280,11435,"              dafür zu danken.","Sie haben mich bei der Frau Norris in allem demjenigen, was das Leben
              eines Frauenzimmers nützlich und angenehm machen kann, erziehen lassen.","Ich empfinde,
              se",36,"transfer(lucie, audience, fosterparent_of(""Frau Norris"", lucie))",false
7713,7788,ch schon bin. Ich will ihr die,unter uns verabredete Verbindung meines Sohnes mit deiner Amalie entdecken.,"Die Miene,
              mit d",37,"transfer(willhelm, audience, engaged(karl, amalie))",false
217208,217221,"rb,
              eine gewisse",Jungfer Wills,"kennen. Sie liebeten sich, und",38,"transfer(robert, [karl, lucie, amalie, betty, audience], identity(Parent-2, ""Jungfer Wils"")) ",false
56920,56938,an. Klagen Sie sich selbst an.,Ich liebete Lucien,". Ich sah Amalien. Konnte
    ",39,"transfer(karl, amalie, in_love_with(karl, lucie))",false
209460,209526,"
          
            LUCIE.",Ihre Schwester! Ha! Lucie selbst weiß ihre Laster noch nicht alle.,"Fürchterliche
              Du",40,"transfer(lucie, audience, identity(PARENT-1[LUCIE], willhelm), suspicion)",false
44902,44916,"h wider deinen Willen, Amalie?",Er liebet mich,". Seine
              Seufzer,",41,"transfer(amalie, audience, in_love_with(karl, amalie))",false
6593,6652,"nd der Lucie, wenn sie liebet.","Wen könnte sie sonst
              lieben, als meinen Sohn?","ROBERT.
            Deinen Soh",42,"transfer(karl, [robert, audience], in_love_with(lucie, karl))",false
37927,37978,"t ein Betrüger, ein Bösewicht!","Ich hasse ihn, ich hasse mich
              selbst!","Meine Kräfte reichen nicht zu,",43,"transfer(lucie, amalie, !in_love_with(lucie, karl))",false
39061,39089,"        Unglückliche Freundin!",du siehst sie hier vor dich.,"Zu Lucien.
              Verge",44,"transfer(amalie, lucie, identity(FIANCEE[KARL], amalie))",false
98812,98861,"
          
            BETTY.","Es ist zu spät, Fräulein, Amalie hat ihn gelesen.","LUCIE.
            Meine Neben",45,"transfer(betty, lucie, knowledge(amalie, in-love-with(lucie, karl)))",false
274,301,"ell.
          Karl Southwell,",Liebhaber der Lucie Woodvil,".
          Lucie Woodvil.
   ",46,"transfer(""Figurentafel"", audience, lovers(karl, lucie))",false
66726,66772,"          
            AMALIE.",Ist er ungerührt gegen den Wert ihres Herzens.,Aber er wird es nicht länger s,47,"transfer(amalie, robert, !in_love_with(karl, lucie))",false
17511,17604," Vater zu empfinden fähig ist.","Ich hoffe,
              meinen Sohn bald durch eine tugendhafte Gemahlin glücklich zu sehen.","– Was fehlt
              Ihne",48,"transfer(willhelm, [lucie, audience], engaged(karl, FIANCEE[KARL]))",false
222,246,"   Willhelm Southwell, Ritter,",Vater von Karl Southwell,".
          Karl Southwell, Li",49,"transfer(""Figurentafel"", audience, father_of(willhelm, karl))",false
79500,79608,iner Unruhe voll Verzweiflung.,"Bald hätte mein Vater durch meine
              Unvorsichtigkeit meine ganze Liebe mit Lucien erfahren. Aber","es ging alles gut,
           ",50,"transfer(karl, jakob, !knowledge(willhelm, in_love_with(karl, lucie)))",false
190757,190813,te Geschwätz  ganz außer sich.,"Wäre der alte
              Narr weniger verliebt in sie",", er hätte durch ihren Unsinn ",51,"transfer(betty, audience, in_love_with(willhelm, lucie), suspicion)",false
190751,190813,törichte Geschwätz  ganz außer,"sich. Wäre der alte
              Narr weniger verliebt in sie",", er hätte durch ihren Unsinn ",52,Papierkorb,false
