begin,end,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup
168985,169006,"          
            AUGUST.",Nun denn – ich liebe!,"GEHRMANN
            erstaunt.",15,"transfer(august, gehrmann, in_love_with(august, LOVER[AUGUST]))",false
210247,210253,"e finden. Ja, Mutter! Freunde!",Gatte!,"ich werde sehen, ich
         ",16,"transfer(albertine, [gehrmann, audience, august, annchen, madame_woelbing], engaged(albertine, august))",false
206732,206862,"        
            GEHRMANN.","Er sagte mir Ihren wahren Nahmen, ich erröthete; denn unter uns, Madame, ich glaube,
              daß ich gegen Ihren braven Mann","noch etwas im Rückstande bin. ",17,"transfer(gehrmann, albertine, transfer(august, gehrmann, child_of(PARENT[ALBERTINE], albertine)))",false
99714,99855,"          So wissen Sie denn –","der, dem Sie den Auftrag gaben, einen Andern dahin zu bringen,
              daß er Emeriken seine Hand reiche, der liebt das Mädchen selbst.","GEHRMANN
            erstaunt.",18,"transfer(flint, [gehrmann,audience], in_love_with(flint, emerike))",false
67139,67152,"
          
            FLINT.",Konrad Flint.,"JÜNGLING.
            Auch der",19,"transfer(flint, juengling, has_name(flint, ""Konrad Flint""))",false
91978,92003,"         
            EMERIKE.",Weil ich ihn nicht liebe.,"FLINT
            schnell ihre",20,"transfer(emerike, [flint, audience], !in_love_with(emerike, august))",false
88108,88166," 
          
            FLINT","ihre Hand ergreifend.
            Liebes, holdes Geschöpf!","EMERIKE.
            Ach! Steh",21,"transfer(flint, [emerike, audience], in_love_with(flint, emerike), uncertain)",false
286,326,"mis.
          Walter, Commis.","Emerike Würzig, Herrn Gehrmann's Mündel.","Kunigunde, ihre Erzieherin.
  ",22,"transfer(""Figurentafel"", audience, fosterchild_of(emerike, gehrmann))",false
131738,131820,"ach, und tritt dann rasch vor.","Wie ist mir? So gerührt war ich nie. So schön, so anmuthsvoll, und so unglücklich!",und dennoch – dieser kindliche,23,"transfer(august, audience, in_love_with(august, albertine))",false
198,217,"        Gehrmann, Buchhändler.","August, sein Neffe.","Flint, erster Commis.
        ",24,"transfer(""Figurentafel"", audience, nephew_of(august, gehrmann))",false
92353,92750," Für sich. wie wird das enden!","EMERIKE
            etwas verschämt.
            Ich kenne einen Andern, den ich gerne glücklich machen möchte.
          
          
            FLINT.
            Einen – Andern?
          
          
            EMERIKE.
            Ja – ich kenne – sehen Sie jetzt immer ein wenig nach Ihrem Schreibtische hin, denn
              ich möchte Ihnen sagen – Herzlich. daß ich Ihnen recht gut bin.","FLINT.
            Emerike! Go",25,"transfer(emerike, [flint, audience], in_love_with(emerike, flint))",false
40674,40701,"   FLINT
            für sich.","Flint, sey auf deiner Huth!","EMERIKE.
            Habe ich ",26,"transfer(flint, audience, in_love_with(flint, emerike), uncertain)",false
154780,154806,"Um nicht einen Mann zu nehmen,",den ich nicht lieben kann.,"KUNIGUNDE.
            Mann is",27,"transfer(emerike, kunigunde, !in_love_with(emerike, august))",false
38469,38482,"
          
            FLINT.",Konrad Flint.,"EMERIKE.
            Konrad –
",28,"transfer(flint, [audience, emerike], has_name(flint, ""Konrad Flint""))",false
15772,15783,"Rosalia Meyer ihr das Liebste,",ihre Nichte,", anvertraut!
            
   ",29,Papierkorb,false
94910,95019,"          
            EMERIKE","mit einem Blick auf Flint.
            Ach nein! er will mich nicht, und ich werde doch keinen Andern lieben.","GEHRMANN
            zu Flint.",30,"transfer(emerike, gehrmann, in_love_with(emerike, august), missunderstanding)",false
1759,1777,"        
            GEHRMANN.",Deine Braut kommt.,"AUGUST
            erstaunt.
 ",31,"transfer(gehrmann, [audience, august], engaged(august, FIANCEÉ[AUGUST]))",false
179944,179979," Treppe begegnet. Voll Freude.","Er
                will mich nicht.","GEHRMANN.
            So?
    ",32,"transfer(emerike, gehrmann, transfer(august, emerike, !in_love_with(august, emrike)))",false
19996,20014," Sprache bekommen? Zu Emerike.",Das ist mein Neffe,", liebes
              Kind.
 ",33,"transfer(gehrmann, emerike, nephew_of(august, gehrmann))",false
