begin,end,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup
125048,125206,Ohnmacht fallen sollte. Liest:,"Das
              Bild, das ich gestern trug, Ritter, ist das Bild – meiner Freundin Mit immer
                steigendem Affekt. I-si-do-ra – von – Sarmiento","– Isidora von Sarmiento –
    ",85,"transfer(""Billet"", [audience, ponce, aquilar, sarmiento], identity(""Person auf Brustbild"", isidora))",false
185550,185563,"e mir Don
              Ponce,",sie liebt ihn,".
          
          
      ",86,"transfer(""Flammetta"", isidora, in_love_with(""Mädchen auf dem Ball"", ponce))",false
116962,116995,erer. – Mein Plan nun ist der:,Ponce liebt meine Tochter Isidora,", die er nur durch
           ",87,"transfer(sarmiento, valerio, in_love_with(ponce, isidora))",false
46845,46944,"nem Maître de chagrin gemacht,","er hat Valerien
              so verrückt, daß sie mit ihm davonliefe, wenn er sie nur recht wollte",".
          
          
      ",88,"transfer(valerio, sarmiento, identity(LOVER[VALERIA], ponce))",false
108357,108384,"         
            VALERIA.",Ich liebe dich jetzt nicht.,"PORPORINO.
            Ach – j",89,"transfer(valeria, [audience, porporino], !in_love_with(valeria, porporino))",false
18095,18147,"e, Porporino sei in den Krieg,","weil ich ihn nicht mehr
              so sehr liebte",", nahm er den Spiegel, brachte",90,"transfer(valeria, [audience, ponce], in_love_with(valeria, porporino))",false
349982,350057,"        Isabellen an der Hand.","Und ich wußte alles, stellte mich nur so, die Mutter war auch unterrichtet.","FELIX.
            Habe ich di",91,"knowledge(lucilla, parent_of(sarmiento, porporino))",false
188633,188849,"lebendig und sanfter geworden,","Euer Bild sei in seine Brust wie ein Funken in ein schönes Kunstfeuer gefallen, und
              tausend schöne Flammen loderten aus ihm empor, die alle alle Euren Namen in ihren
              hellen Zügen kreisten.","ISIDORA.
            Die arme ",92,"transfer(""Flammetta"", isidora, transfer(valeria, ""Flammetta"", in_love_with(ponce, isidora)))",false
11366,11388,"paceo, armer Bürger in Sevilla","Valeria, seine Tochter","Porporino, sein Findelsohn
   ",93,"transfer(""Figurentafel"", audience, parent_of(valerio, valeria))",false
250849,250873,"bte ganz für ihn verloren ist,",die ihn nicht mehr liebt,". Seine
              traurige",94,"transfer(valeria, audience, !in_love_with(valeria, ponce))",false
248742,248773,"die Benennung »meiner« klingt,",so soll meiner doch Juan heißen,".
          
          
      ",95,"transfer(melanie, [audience, isidora], has_name(aquilar, ""Juan""))",false
260582,260704,"         
            AQUILAR.","Sie sagte – sie verachte mich mit dem Golde – und als ich fragte: Ohne das Gold?
              sagte sie: Das ist zu spät!","PONCE.
            Und mich be",96,"transfer(aquilar, [audience, ponce], !in_love_with(melanie, aquilar))",false
348509,348524,"       
            SARMIENTO.",Ist dein Vater!,"FELIX, ISIDORA, MELANIE
      ",97,"transfer(sarmiento, [isidora, melanie, isabella, juanna], identity(""Mann im Pelz"", sarmiento))",false
10939,11090," der Armee in den Niederlanden","Don Felix, sein Sohn in Sevilla
          
            Isidora,
            Melanie,
            seine Töchter auf seinem Gut, drei Stunden von Sevilla","Juanna, seine Schwester, ihre ",98,"transfer(""Figurentafel"", audience, parent_of(sarmiento, [felix, isidora, melanie]))",false
