begin,end,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup
153872,153928,"        Werd nicht manquieren.","Ist die Jungfer Faninal
            Sophia, Anna Barbara",", eheliche Tochter
           ",12,"transfer(der_baron, komissarius, identity(""Kammerzofe"", sophie), lie)",false
100798,100865,"AVIAN
          sehr bestimmt.","Die Fräulein, kurz und gut,
            die Fräulein mag Ihn nicht.","DER BARON
          gemütlich.",13,"transfer(octavian, der_baron, !in_love_with(sophie, der_baron))",false
126562,126608,ischen. Das Zimmer halbdunkel.,"Annina steht da, als Dame in Trauer gekleidet.",Valzacchi richtet Annina den S,14,"transfer(""Annina verkleidet sich"", [valzacchi, audience], identity(""Dame in trauer"", annina))",false
50729,50746,"
        
          VALZACCHI.",Onkel und Nickte.,"Su sweien maken alles besser.
",15,"transfer(valzacchi, der_baron, uncle_of(valzacchi, annina))",false
3085,3292,"ehen, ein Sehnen, ein Drängen!","Wie jetzt meine Hand zu deiner Hand kommt,
            das Zudirwollen, das Dichumklammern,
            das bin ich, das will zu dir,
            aber das Ich vergeht in dem Du,
             ich bin dein Bub",– aber wenn mir dann Hören und,16,"transfer(octavian, audience, in_love_with(octavian, marschallin))",false
365,387,"nal, ein reicher Neugeadelter.","Sophie, seine Tochter.","Jungfer Marianne Leitmetzerin,",17,"transfer(""Figurentafel"", audience, child_of(sophie, faninal))",false
81785,81807," Kerl,
            sags nicht,",weil ich der Vater bin,",
            hats aber faustd",18,"transfer(der_baron, octavian, parent_of(der_baron, PARENT[DER_BARON]))",false
68618,68636,"Verlassenheit, die Anfechtung!",Die Mutter ist tot,"und ich bin ganz allein.
     ",19,"transfer(sophie, [marianne, audience], dead(PARENT[SOPHIE]))",false
37043,37086,"       
          MARSCHALLIN.","Rofrano, des Herrn Marchese zweiter Bruder.","DER BARON.
          
        ",20,"transfer(marschallin, der_baron, siblings(octavian, ""Marchese""))",false
176264,176317,"      sehr betreten, für sich.","Was drum und dran hängt, ist mit dieser Stund vorbei.","DER BARON
          für sich, ",21,"transfer(sophie, der_baron, !engaged(sophie, der_baron))",false
153930,153994,"         Sophia, Anna Barbara,","eheliche Tochter
            des wohlgeborenen Herrn von Faninal",",
            wohnhaft am Hof ",22,"transfer(der_baron, komissarius, child_of(sophie, faninal))",false
19061,19162,"       
          MARSCHALLIN.","Wer ist nur schnell die Braut?
        
        
          DER BARON.
          Das Fräulein Faninal.","Ich hab Euer Gnaden den Namen ",23,"transfer(der_baron, marschallin, identity(SPOUSE[DER_BARON], sophie))",false
180778,180805," 
        
          OCTAVIAN.",Ich hab Sie übermäßig lieb.,"SOPHIE.
          
           ",24,"transfer(octavian, sophie, in_love_with(octavian, sophie))",false
153167,153197,"missar, wenn eine Standsperson",mit seiner ihm verlobten Braut,"um neune
            abends ei",25,"transfer(der_baron, komissarius, engaged(der_baron, ""Kammerzofe""), lie)",false
116505,116556,"it einer
            Reverenz.",Heirat den Herrn dort nicht lebendig und nicht tot!,Sperr mich zuvor in meine Kamm,26,"transfer(sophie, faninal, !in_love_with(sophie, der_baron))",false
6761,6774,. Er blickt zu ihr auf. Leise.,Marie Theres!,"MARSCHALLIN.
          Octavia",27,"transfer(octavian, audience, has_name(marschallin, ""Marie Theres""))",false
183494,183732,"zugleich mit Sophie, vor sich.","Hab mirs gelobt, ihn liebzuhaben in der richtigen Weis,
            daß ich selbst seine Lieb zu einer andern
            noch liebhab ...
            Hab mirs freilich nicht gedacht,
            daß es so bald mir aufgelegt sollt werden.","Sie geht hinüber zu Sophie.
  ",28,"transfer(marschallin, sophie, in_love_with(marschallin, octavian))",false
183146,183378,"mit der Marschallin, vor sich.","Für nichts und wieder nichts wird sie nicht kommen sein.
            Wird schon recht eine gute Freundin sein zu ihm.
            Ich wollt, ich wär in meinem Kloster bliebn.
            Und wüßt halt gar nichts von der ganzen Welt.","MARSCHALLIN
          zugleich",29,"transfer(sophie, marschallin, in_love_with(sophie, octavian))",false
140165,140252,d er nähert sich ihr zärtlich.,"Da meint er wieder das Gesicht Octavians ganz
            nahe dem seinigen zu erkennen",", und er fährt abermals zurück",30,"transfer(""Optische Ähnlichkeit"", der_baron, identity(""Kammerzofe"", octavian), uncertain)",false
39816,39858,"n Platz links
            ein.",Die adelige Mutter mit ihren drei Töchtern,", alle in Trauer, stellen sich",31,"transfer(""Nebentext"", audience, parent_of(PARENT[DREI_ADELIGE_WAISEN], drei_adelige_waisen))",false
24697,24711,"   den Vetter Jörger? Wie? Den",Vetter Lamberg,"?
          
        
        ",32,"transfer(marschallin, audience, cousins([der_baron, marschallin], ""Lamberg""))",false
36893,36911,"       
          MARSCHALLIN.",Mein junger Vetter,", der Graf Octavian.
        
",33,"transfer(marschallin, der_baron, cousins(marschallin, octavian))",false
12158,12177,"s? Herrgott, das ist der Ochs.",Das ist mein Vetter,", der Lerchenau, der Ochs auf ",34,"transfer(marschallin, octavian, cousins(marschallin, der_baron))",false
97105,97158," den Zehen,
            näher.","Octavian zieht Sophie an sich, küßt sie auf den Mund.","In diesem Augenblick sind die
",35,"transfer(""Kuss"", [sophie, annina, valzacchi], in_love_with(octavian, sophie))",false
156727,156914,"      
          KOMMISSARIUS.","Ja, ja, genügt schon. Er erkennt demnach
          Zu Faninal.
          in diesem Herren hier Seinen Schwiegersohn?
        
        
          FANINAL.
          
            Sehr wohl!",Wieso sollt ich ihn nicht erke,36,"transfer(faninal, komissarius, parent-in-law_of(faninal, der_baron))",false
18327,18344,"rwundert sein,
            daß",ich als Bräutigam,"Sieht sich um.
          indes",37,"transfer(der_baron, marschallin, octavian, engaged(der_baron, BRIDE[DER_BARON]))",false
135759,135807,"m der Partnerin ganz nahe ist,",durchzuckt ihn jäh die Ähnlichkeit mit Octavian.,"Er
            fährt zurück un",38,"transfer(""Optische Ähnlichkeit"", der_baron, identity(""Kammerzofe"", octavian), uncertain)",false
111775,111898,eifrig zu Faninal links vorne.,"Der junge Kavalier
            und die Fräuln Braut, Gnaden,
            waren im geheimen
            schon recht vertraut",", Gnaden!
            Wir voll",39,"transfer(annina, faninal, lovers(sophie, octavian))",false
93471,93625,hinüber; bebend vor Aufregung.,"Wird Sie das Mannsbild da heiraten, ma cousine?
        
        
          SOPHIE
          einen Schritt auf ihn zu, leise.
          Nicht um die Welt!",Mit einem Blick auf die Duenna,40,"transfer(sophie, octavian, !in_love_with(sophie, der_baron))",false
172952,173953,"   Kehrt dem Baron den Rücken.","OCTAVIAN
          geht von rückwärts auf den Baron zu, sehr männlich.
          Möcht Ihn sehr bitten!
        
        
          DER BARON
          fährt herum.
          Wer! Was?
        
        
          MARSCHALLIN
          von links, wo sie nun steht.
          Sein' Gnaden der Herr Graf Rofrano, wer denn sonst?
        
        
          DER BARON
          nachdem er sich Octavians Gesicht scharf in der Nähe betrachtet, mit Resignation
            vor sich.
          
            Is schon aso! Hab gnug von dem Gesicht.
            Sein doch nicht meine Augen schuld. Is schon ein Manndl.
          
        
        
          OCTAVIAN
          steht frech und hochmütig da.
        
        
          MARSCHALLIN
          einen Schritt näher tretend.
          War eine wienerische Maskerad und weiter nichts.
        
        
          DER BARON
          sehr vor den Kopf geschlagen.
          Aha!
          Für sich.
          Spieln alle unter einem Leder gegen meiner!","MARSCHALLIN
          von oben",41,"transfer(""Optische Ähnlichkeit"", der_baron, identity(""Kammerzofe"", octavian))",false
249,266,"Lerchenau.
          Octavian,",genannt Quin-quin,", ein junger Herr aus großem H",42,"transfer(""Figurentafel"", audience, has_name(octavian, ""Quin-quin""))",false
189686,189831,"   
        
          SOPHIE.","Ist ein Traum, kann nicht wirklich sein,
            daß wir zwei beieinander sein,
            beieinand für alle Zeit
            und Ewigkeit!","Sie sinkt an ihn hin, er küßt ",43,"transfer(sophie, audience, lovers(sophie, octavian))",false
3452,3490,"  MARSCHALLIN
          leise.","Du bist mein Bub, du bist mein Schatz!","OCTAVIAN.
          
         ",44,"transfer(marschallin, audience, in_love_with(marschallin, octavian))",false
