begin,end,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup
146613,146629,undet worden? Nur verwundet? –,Appiani ist tot!,"ODOARDO.
            Tot? tot?",15,"transfer(orsina, odoardo, dead(appiani), uncertain)",false
133864,133898,"ttet: seine Braut nämlich, und","die Mutter der
              Braut",", mit welchen er nach Sabionet",16,"transfer(marinelli, orsina, parent_of(BRIDE[APPIANI], MOTHER[BRIDE[APPIANI]))",false
105110,105129,"       
            MARINELLI.",Marchese Marinelli.,"CLAUDIA.
            So ist es",17,"transfer(marinelli, claudia, has_name(marinelli, ""Marchese Marinelli""))",false
88276,88336,"          
            ANGELO.","Ich könnte weinen, um den ehrlichen Jungen! Ob mir  sein Tod","schon das
                Inde",18,"transfer(angelo, [marinelli, audience], dead(nicolo))",false
79511,79522,"ott den Grafen bewegen konnte,",seine Liebe,"der Ehre nachzusetzen:
       ",19,"transfer(marinelli, der_prinz, in_love_with(appiani, emilia))",false
184586,184611,"    Doch, meine Tochter, doch!",Indem er sie durchsticht.,"Gott, was hab'
              i",20,"transfer( ""Durchstechen"", [emilia, audience], murderer_of(odoardo, emilia), uncertain)",false
274,289,",
          Eltern der Emilia.",Hettore Gonzaga,", Prinz von Guastalla.
       ",21,"transfer(""Figurentafel"", audience, has_name(der_prinz, ""Hettore Gonzaga""))",false
18974,19024,"   Allerdings, sehr Unrecht! –",Meine nahe Vermählung mit der Prinzessin von Massa,", will
              durchaus,",22,"transfer(der_prinz, audience, engaged(der_prinz, ""Prinzessin von Massa""))",false
118095,118124,Liebe des Prinzen noch nichts?,Emiliens Mutter noch weniger.,"Wenn ich nun auf
             ",23,"transfer(marinelli, [der_prinz, audience], knowledge(claudia, in_love_with(der_prinz, emilia)))",false
133839,133858,er nach dem Schlosse gerettet:,seine Braut nämlich,", und die Mutter der
         ",24,"transfer(marinelli, orsina, engaged(appiani, BRIDE[APPIANI]))",false
175609,175651,"och
              gern vorher.",Der Tod des Grafen ist ihr noch unbekannt.,"Sie wird nicht begreifen
     ",25,"transfer(odoardo, der_prinz, !knowledge(emilia, dead(appiani)))",false
238,256,"do,
          Claudia Galotti,",Eltern der Emilia.,"Hettore Gonzaga, Prinz von Gua",26,"transfer(""Figurentafel"", audience, parent_of(claudia, emilia))",false
147736,148806,"Wort!
              geschwind.","ORSINA.
            Nun da; buchstabieren Sie es zusammen! – Des Morgens, sprach der Prinz Ihre Tochter
              in der Messe; des Nachmittags, hat er sie auf seinem Lust – Lustschlosse.
          
          
            ODOARDO.
            Sprach sie in der Messe? Der Prinz meine Tochter?
          
          
            ORSINA.
            Mit einer Vertraulichkeit! mit einer Inbrunst! – Sie hatten nichts Kleines abzureden.
              Und recht gut, wenn es abgeredet worden; recht gut, wenn Ihre Tochter freiwillig sich
              hierher gerettet! Sehen Sie: so ist es doch keine gewaltsame Entführung; sondern bloß
              ein kleiner – kleiner Meuchelmord.
            
          
          
            ODOARDO.
            Verleumdung! verdammte Verleumdung! Ich kenne meine Tochter. Ist es Meuchelmord: so
              ist es auch Entführung. – Blickt wild um sich, und stampft, und
                schäumet. Nun, Claudia? Nun, Mütterchen? – Haben wir nicht Freude erlebt! O
              des gnädigen Prinzen! O der ganz besondern Ehre!","ORSINA.
            Wirkt es, ",27,"transfer(orsina, odoardo, in_love_with(der_prinz, emilia))",false
186566,186618,"ie Füße
                wirft.","Hier liegt er, der blutige Zeuge meines Verbrechens!","Ich gehe und
              lie",28,"transfer(odoardo, [marinelli, der_prinz, audience], murderer_of(odoardo, emilia))",false
185997,186007,"
            Ah – mein Vater –",Sie stirbt,", und er legt sie sanft auf de",29,"transfer(""Nebentext"", [marinelli, odoardo, der_prinz], dead(emilia))",false
88921,89050,"n! – Er
              stürzte;","und wenn er noch lebendig zurück in die Kutsche kam: so steh' ich dafür, daß
              er nicht lebendig wieder heraus kömmt.","MARINELLI.
            Wenn da",30,"transfer(angelo, [marinelli, audience], murderer_of(angelo, appiani))",false
87858,87893,"          
            ANGELO.",Es tut mir leid um den guten Herrn.,"MARINELLI.
            Nun da,",31,"transfer(angelo, [marinelli, audience], dead(appiani))",false
178559,178580," nennest du, alles verloren? –",daß der Graf tot ist?,"EMILIA.
            Und warum ",32,"transfer(odoardo, emilia, dead(appiani))",false
107198,107212,meine Tochter. – Wo ist sie? –,Wie? auch tot?,"– Was konnte meine
           ",33,"transfer(claudia, [marinelli, audience], dead(emilia), uncertain)",false
152400,152404,"         
            CLAUDIA.",Tot.,"ODOARDO.
            Ist es wa",34,"transfer(claudia, odoardo, dead(appiani))",false
140441,140704,"         
            ODOARDO.","Vergeben Sie, mein Herr, einem Vater, der in der  äußersten Bestürzung
              ist, – daß er so unangemeldet hereintritt.
          
          
            ORSINA.
            Vater? Kehrt wieder um. Der Emilia, ohne Zweifel. – Ha,
              willkommen!","ODOARDO.
            Ein Bedie",35,"transfer(odoardo, orsina, parent_of(odoardo, emilia))",false
26722,26742,"    Verräter! – was mir ist? –",Nun ja ich liebe sie,; ich bete sie an. Mögt ihr es,36,"transfer(der_prinz, [marinelli, audience], in_love_with(der_prinz, emilia))",false
74966,75006,"gleich wissen lassen, mit wem?","APPIANI.
            Mit Emilia Galotti.","MARINELLI.
            Der Toc",37,"transfer(appiani, marinelli, engaged(appiani, emilia), already-known)",false
