begin,end,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup
184405,184474,"      
            TEMPELHERR.","Ich heiße selber ja nach meinem Vater: Curd
              Ist Conrad.","NATHAN.
            
         ",33,"transfer(tempelherr, nathan, parent_of(""Conrad von Stauffen"", tempelherr))",false
30191,30243,"           
              Wie?","Al-Hafi? Träumst du wieder? –
              Er ists!","– wahrhaftig, ists! – kömmt au",34,"transfer(nathan, audience, has_name(derwisch, ""Al-Hafi""))",false
197410,197648,"      
            TEMPELHERR.","Sie wüßte nicht,
              Was sie geboren sei? – Sie hätt' es nie
              Von ihm erfahren, daß sie eine Christin
              Geboren sei, und keine Jüdin?
            
          
          
            DAJA.
            Nie!","TEMPELHERR.
            
     ",35,"transfer(daja, [tempelherr, audience], !knowledge(recha, !father_of(nathan, recha)))",false
302583,302705,"
          
            RECHA.","Ich sei
              Aus christlichem Geblüte; sei getauft;
              Sei Nathans Tochter nicht; er nicht mein Vater!","–
              Gott! Gott! Er",36,"transfer(recha, sittah, transfer(daja, recha, fosterparent_of(nathan, recha)))",false
322249,322293,"     es begierig aufschlagend.",Ah! seine Hand! Auch die erkenn' ich wieder!,"NATHAN.
            
         ",37,"transfer(""Handschrift in Buch"", saladin, parent_of(""Assad"", recha))",false
281344,281537,"leiben. – Hört mich, Nathan! –","In dieser Gärung schlich mir Daja nach,
              Und warf mir ihr Geheimnis an den Kopf,
              Das mir den Aufschluß Euers rätselhaften
              Betragens zu enthalten schien.","NATHAN.
            Wie das?
 ",38,"transfer(tempelherr, nathan, knowledge(tempelherr, !parent_of(nathan, recha)))",false
20402,20491,"herrn
              Begnadigt,","weil er seiner Brüder einem,
              Den er besonders lieb gehabt, so ähnlich sehe.",Doch da es viele zwanzig Jahre,39,"transfer(daja, audience, siblings(SIBLING[SALADIN], saladin)) ",false
104413,104453,"          
            NATHAN.",Ich heiße Nathan; bin des Mädchens Vater,",
              Das Eure Großm",40,"transfer(nathan, tempelherr, parent_of(nathan, recha))",false
58785,58929,"olle, – meint der Patriarch, –","Daß Euch nur darum Saladin begnadet,
              Weil ihm in Eurer Mien', in Euerm Wesen,
              So was von seinem Bruder eingeleuchtet","...
            
          
  ",41,"transfer(klosterbruder, tempelherr, knowledge(patriarch, brother_of(BROTHER[SALADIN], saladin)))",false
61548,61560,"           
              Auch",Rechas Vater,"ist heut angekommen.
         ",42,"transfer(daja, tempelherr, parent_of(PARENT[RECHA], recha))",false
