begin,end,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup
380,405,"nen.
          Sultan Saladin.","Sittah, dessen Schwester.","Nathan, ein reicher Jude in Je",10,"transfer(""Figurentafel"", audience, siblings(sittah, saladin))",false
117839,117877,"      
            TEMPELHERR.",Mein Name war – ist Curd von Stauffen.,"– Curd!
          
          
",11,"transfer(tempelherr, nathan, has_name(tempelherr, ""Curd von Stauffen""))",false
322249,322293,"     es begierig aufschlagend.",Ah! seine Hand! Auch die erkenn' ich wieder!,"NATHAN.
            
         ",12,"transfer(""Handschrift in Buch"", saladin, parent_of(""Assad"", tempelherr))",false
118368,118471,"             O ja! hier waren,","Hier faulen des Geschlechts schon mehrere.
              Mein Oheim selbst, – mein Vater will ich sagen",", –
              Doch warum s",13,"transfer(tempelherr, [audience, nathan], dead(FATHER[TEMPELHERR]))",false
20402,20429,"herrn
              Begnadigt,",weil er seiner Brüder einem,",
              Den er besonde",14,"transfer(daja, [audience, nathan, recha], siblings(SIBLING[SALADIN], saladin))",false
196651,196681," 
          
            DAJA.","Nicht
              Ihr Vater!","TEMPELHERR.
            
     ",15,"transfer(daja, tempelherr, !parent_of(nathan, recha))",false
222080,222131," Betrogen, braver junger Mann!","Du bist
              Mit Seel und Leib mein Assad.","Sieh! ich könnte
             ",16,"transfer(saladin, audience, identity(BROTHER[SALADIN], ""Assad""))",false
465,499,ein reicher Jude in Jerusalem.,"Recha, dessen angenommene Tochter.","Daja, eine Christin, aber in d",17,"transfer(""Figurentafel"", audience, fosterchild_of(recha, nathan))",false
231151,231197,st für sie getan soll haben: –,"Dies Mädchen selbst, ist seine Tochter – nicht",";
              Ist ein verzet",18,"transfer(tempelherr, saladin, !parent_of(nathan, recha))",false
219206,219323,"     Ihn reiten, und allein! –","Ah, Lilla starb
              Vor Gram, und hat mirs nie vergeben, daß
              Ich so allein ihn reiten lassen.","– Er
              Blieb weg!
",19,"transfer(saladin, audience, dead(""Lilla""))",false
29969,29977,"          
            NATHAN.",Al-Hafi?,"das Al-Hafi?
          
      ",20,"transfer(nathan, audience, has_name(derwisch, ""Al-Hafi""))",false
252673,252687,"              Befunden, die in",meines Bruders,"Hause,
              Zu dem ic",21,"transfer(nathan, [audience, klosterbruder], dead(BROTHER[NATHAN]))",false
252603,252636,"t, daß unter diesen meine Frau",Mit sieben hoffnungsvollen Söhnen,"sich
              Befunden, d",22,"transfer(nathan, [audience, klosterbruder], dead(CHILDREN[NATHAN]))",false
312920,312931,"          
            NATHAN.",Ihr Bruder!,"SALADIN.
            Rechas Br",23,"transfer(nathan, [saladin, sittah, recha], siblings(SIBLING[RECHA], recha))",false
252603,252636,"t, daß unter diesen meine Frau",Mit sieben hoffnungsvollen Söhnen,"sich
              Befunden, d",24,"transfer(nathan, [audience, klosterbruder], child_of(CHILDREN[NATHAN], nathan))",false
20506,20589," lieb gehabt, so ähnlich sehe.","Doch da es viele zwanzig Jahre her,
              Daß dieser Bruder nicht mehr lebt",", – er hieß,
              Ich",25,"transfer(daja, [audience, nathan, recha], dead(SIBLING[SALADIN]))",false
319307,319340,"          
            NATHAN.","Blanda
              Von Filneck!","TEMPELHERR.
            
     ",26,"transfer(nathan, [audience, saladin, sittah, tempelherr, recha], has_name(recha, ""Blanda von Filneck""))",false
197644,197648," 
          
            DAJA.",Nie!,"TEMPELHERR.
            
     ",27,"transfer(daja, [audience, tempelherr], !knowledge(recha, !parent_of(nathan, recha)))",false
287170,287208,"          
            NATHAN.",Besonders hat ein Bruder sich gefunden,",
              Bei dem Ihr um",28,"transfer(nathan, [audience, tempelherr], siblings(SIBLING[RECHA], recha))",false
118176,118249,"          
            NATHAN.","Von Stauffen? – Des Geschlechts
              Sind wohl schon mehrere ...","TEMPELHERR.
            
     ",29,"transfer(tempelherr, nathan, relatives(tempelherr, ""Nathan Bekannter von Stauffen""), suspicion)",false
2644,3024,"          
            NATHAN.","Verbrannt? Wer? meine Recha? sie? –
              Das hab' ich nicht gehört. – Nun dann! So hätte
              Ich keines Hauses mehr bedurft. – Verbrannt
              Bei einem Haare! – Ha! sie ist es wohl!
               Ist wirklich wohl verbrannt! – Sag' nur heraus!
              Heraus nur! – Töte mich: und martre mich
              Nicht länger. – Ja, sie ist verbrannt.","DAJA.
            
           ",30,"transfer(nathan, [audience, daja], dead(recha), uncertain)",false
