begin,end,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup
168311,168947,"erlangen Sie
            .....","Loth legt nochmals seinen Arm um sie, zieht sie fester an sich. Anfangs sträubt sie
          sich ein wenig, dann giebt sie sich drein und blickt nun mit freier Glückseligkeit in
          Loth’s glücktrunkenes Gesicht, das sich über das ihre beugt. Unversehens, aus einer
          gewissen Schüchternheit heraus küßt sie ihn zuerst auf den Mund. Beide werden roth, dann
          giebt Loth ihr den Kuß zurück; lang, innig, fest drückt sich sein Mund auf den ihren. Ein
          Geben und Nehmen von Küssen ist eine Zeit hindurch die einzige Unterhaltung – stumm und
          beredt zugleich – der beiden. Loth spricht dann zuerst.","Loth.
          Lene, nicht? L",12,Papierkorb,false
42379,42455,sch Kinder! Fehlt noch Jemand?,"Ach, die Schwiegermama. Miele! bitten Sie Frau
            Krause zu Tische.",Miele ab durch die Mittelthür.,13,"transfer(hoffmann, loth, mother_in_law(frau_krause, hoffmann))",false
1170,1205,"nieur, verheirathet mit Martha","Wilhelm Kahl, Neffe der Frau Krause","Frau Spiller, Gesellschafterin",14,"transfer(""Figurentafel"", audience, niece:nephew_of(kahl, frau_krause))",false
74048,74187,"ückt.
        
          Kahl.","Do hot ’r an Thoaler .... oaber halt’t Eure Gusche! Er geht eiligst über den Hof
              und steigt über den Staketenzaun rechts. Ab.",Beibst hat mittels eines neuen,15,"transfer(kahl, [audience, beibst], lovers(kahl, frau_krause))",false
130815,130920," 
        
          Hoffmann.","Wenn Du selbst darauf kommst, ja! – Ich dachte in der That an Deine Verlobung mit Anna
            Faber.","Loth.
          Die ging ausei",16,"transfer(hoffmann, [audience, helene], engaged(""Anna Faber"", loth))",false
32248,32298,Ich komme gleich heraus. Loth!,"es ist meine Schwägerin Helene
            Krause!",Und Schwägerin! es ist mein Fr,17,"transfer(hoffmann, loth, sister_in_law(helene, hoffmann))",false
152750,153112,egung. Mühsam hervorstammelnd.,"Auch noch mehr w–ollte ich Ihnen ... Ihnen sagen, nämlich ... näm–lich, daß – ich Sie
            sehr hoch–achte und – verehre – wie ich bis jetzt .... bis jetzt noch – keinen Mann
            ...., daß ich Ihnen – vertraue, – daß ich be–reit bin, das ..... das zu beweisen – daß
            ich – etwas für – Dich, Sie fühle ... Sinkt ohnmächtig in seine Arme.","Loth.
          Helene!
      ",18,"transfer(helene, [audience, loth], in_love_with(helene, loth))",false
130965,130985,"     
        
          Loth.",Die ging auseinander,"– naturgemäß – als ich damals ",19,"transfer(loth, [audience, hoffmann, helene], !engaged(""Anna Faber"", loth))",false
972,1002,"    Krause, Bauerngutsbesitzer","Frau Krause, seine zweite Frau","Helene,
            Martha,
  ",20,"transfer(""Figurentafel"", audience, spouses(bauer_krause, frau_krause))",false
209599,209666,"ck in seine
            Augen.",Es ist also wirklich etwas im Gange zwischen Dir und Helene Krause?,"Loth.
          Ich? – Wer hat",21,"transfer(dr_schimmelpfennig, [audience, loth], knowledge(dr_schimmelpfennig, lovers(loth, helene)))",false
